Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
206.2600,414.273,2068.051,4.992
206.2800,417.689,2084.2681,4.99
206.3000,415.493,2072.479,4.988
206.3200,412.199,2056.0486,4.988
206.3400,415.005,2070.875,4.99
206.3600,410.491,2048.3501,4.99
206.3800,414.029,2066.8328,4.992
206.4000,410.735,2049.5674,4.99
206.4200,415.127,2071.4836,4.99
206.4400,411.101,2051.394,4.99
206.4600,413.907,2066.2239,4.992
206.4800,413.419,2061.3071,4.986
206.5000,414.395,2069.4885,4.994
206.5200,410.857,2049.3547,4.988
206.5400,413.175,2062.5696,4.992
206.5600,410.735,2049.5674,4.99
206.5800,412.321,2056.6572,4.988
206.6000,412.077,2056.2642,4.99
206.6200,413.297,2062.3518,4.99
206.6400,418.177,2086.7031,4.99
206.6600,412.321,2058.3066,4.992
206.6800,412.199,2057.6975,4.992
206.7000,412.809,2058.2656,4.986
206.7200,412.931,2061.3516,4.992
206.7400,440.5,2198.095,4.99
206.7600,722.66,3594.5107,4.974
206.7800,729.492,3635.7883,4.984
206.8000,734.737,3661.9294,4.984
206.8200,734.737,3663.3987,4.986
206.8400,741.202,3697.1157,4.988
206.8600,742.178,3703.468,4.99
206.8800,729.979,3641.1353,4.988
206.9000,742.3,3705.5615,4.992
206.9200,758.647,3785.6482,4.99
206.9400,727.296,3630.6619,4.992
206.9600,738.153,3681.9072,4.988
206.9800,1018.605,5070.6157,4.978
207.0000,1016.653,5069.0322,4.986
207.0200,1022.508,5102.3145,4.99
207.0400,1022.386,5103.751,4.992
207.0600,1027.022,5124.8394,4.99
207.0800,725.466,3628.7808,5.002
207.1000,748.4,3739.0063,4.996
207.1200,741.69,3705.4832,4.996
207.1400,738.275,3685.469,4.992
207.1600,751.815,3753.0605,4.992
207.1800,738.275,3683.9922,4.99
207.2000,732.053,3651.4802,4.988
207.2200,743.886,3710.5032,4.988
207.2400,737.055,3676.4302,4.988
207.2600,738.031,3684.251,4.992
207.2800,725.954,3622.5103,4.99
207.3000,733.517,3661.717,4.992
207.3200,740.105,3694.6042,4.992
207.3400,739.861,3690.4268,4.988
207.3600,731.931,3649.4082,4.986
207.3800,745.35,3720.7871,4.992
207.4000,737.177,3678.5132,4.99
207.4200,719.244,3587.5891,4.988
207.4400,731.443,3649.9004,4.99
207.4600,777.311,3875.6726,4.986
207.4800,722.904,3607.2908,4.99
207.5000,727.052,3626.5354,4.988
207.5200,734.249,3663.9023,4.99
207.5400,746.936,3727.2104,4.99
207.5600,737.665,3677.9976,4.986
207.5800,741.568,3700.4241,4.99
207.6000,722.904,3610.1826,4.994
207.6200,991.157,4930.0146,4.974
207.6400,1032.999,5148.4673,4.984
207.6600,1027.876,5127.0454,4.988
207.6800,1014.091,5056.2578,4.986
207.7000,1015.799,5068.8369,4.99
207.7200,1032.877,5149.9243,4.986
207.7400,750.84,3752.6985,4.998
207.7600,720.22,3595.3381,4.992
207.7800,723.162,3610.0247,4.992
207.8000,730.847,3648.3882,4.992
207.8200,724.992,3617.71,4.99
207.8400,728.285,3632.6853,4.988
207.8600,723.284,3609.187,4.99
207.8800,719.014,3589.3179,4.992
207.9000,748.048,3732.7593,4.99
207.9200,732.067,3650.0862,4.986
207.9400,725.724,3621.3625,4.99
207.9600,749.512,3741.5642,4.992
207.9800,747.316,3730.6016,4.992
208.0000,740.851,3696.8464,4.99
208.0200,746.462,3723.3523,4.988
208.0400,743.046,3706.3135,4.988
208.0600,748.292,3730.9839,4.986
208.0800,746.34,3724.2366,4.99
208.1000,745.852,3720.3096,4.988
208.1200,746.462,3724.845,4.99
208.1400,746.706,3724.5693,4.988
208.1600,743.534,3711.7217,4.992
208.1800,750.122,3740.1084,4.986
208.2000,748.414,3733.0889,4.988
208.2200,741.704,3701.1028,4.99
208.2400,744.266,3715.376,4.992
208.2600,745.242,3720.248,4.992
208.2800,735.605,3670.6687,4.99
208.3000,758.173,3783.283,4.99
208.3200,733.043,3659.3508,4.992
208.3400,744.998,3717.5398,4.99
208.3600,737.191,3675.6343,4.986
208.3800,746.218,3725.1204,4.992
208.4000,746.218,3725.1204,4.992
208.4200,744.754,3714.833,4.988
208.4400,755.489,3771.4011,4.992
208.4600,758.295,3783.8918,4.99
208.4800,739.509,3690.1497,4.99
208.5000,749.39,3739.4561,4.99
208.5200,745.242,3718.7573,4.99
208.5400,737.191,3677.1086,4.988
208.5600,721.454,3601.4983,4.992
208.5800,739.509,3688.6707,4.988
208.6000,747.316,3726.1174,4.986
208.6200,730.725,3646.3174,4.99
208.6400,718.648,3583.179,4.986
208.6600,724.87,3615.6514,4.988
208.6800,718.404,3586.2727,4.992
208.7000,724.016,3611.3916,4.988
208.7200,745.73,3721.1924,4.99
208.7400,733.165,3657.0269,4.988
208.7600,756.709,3772.9509,4.986
208.7800,728.895,3638.644,4.992
208.8000,720.966,3597.6201,4.99
208.8200,731.823,3651.7966,4.99
208.8400,739.997,3692.585,4.99
208.8600,750.244,3743.7175,4.99
208.8800,732.799,3658.1328,4.992
208.9000,735.727,3669.8062,4.988
208.9200,730.603,3642.7866,4.986
208.9400,755.489,3772.9121,4.994
208.9600,726.212,3622.3452,4.988
208.9800,724.016,3612.8396,4.99
209.0000,737.435,3679.8005,4.99
209.0200,730.603,3647.1704,4.992
209.0400,735.971,3672.4951,4.99
209.0600,727.188,3628.668,4.99
209.0800,733.043,3656.4185,4.988
209.1000,739.997,3692.585,4.99
209.1200,732.067,3654.4785,4.992
209.1400,993.738,4942.8525,4.974
209.1600,1013.378,5050.6763,4.984
209.1800,1016.55,5068.5181,4.986
209.2000,1015.818,5066.8999,4.988
209.2200,1009.841,5037.0869,4.988
209.2400,1013.378,5054.7295,4.988
209.2600,1013.622,5057.9736,4.99
209.2800,1013.725,5058.4873,4.99
209.3000,1014.335,5061.5317,4.99
209.3200,1012.627,5053.0088,4.99
209.3400,1012.261,5049.1577,4.988
209.3600,1011.285,5046.312,4.99
209.3800,1014.335,5061.5317,4.99
209.4000,1015.555,5067.6191,4.99
209.4200,1013.725,5060.5151,4.992
209.4400,1013.847,5057.0688,4.988
209.4600,1015.555,5063.5571,4.986
209.4800,1014.945,5062.5454,4.988
209.5000,1016.775,5073.707,4.99
209.5200,1014.232,5058.9893,4.988
209.5400,1013.622,5057.9736,4.99
209.5600,1012.402,5049.8608,4.988
209.5800,1016.55,5074.6177,4.992
209.6000,1015.208,5069.9487,4.994
209.6200,1013.012,5054.9297,4.99
209.6400,1012.768,5051.6865,4.988
209.6600,1014.354,5061.6265,4.99
209.6800,1014.11,5058.3804,4.988
209.7000,1010.938,5044.5806,4.99
209.7200,1009.841,5037.0869,4.988
209.7400,1011.792,5046.8184,4.988
209.7600,1013.622,5053.9194,4.986
209.7800,1015.208,5067.9185,4.992
209.8000,1013.134,5055.5381,4.99
209.8200,1009.353,5034.6528,4.988
209.8400,1010.695,5041.3467,4.988
209.8600,1013.988,5059.7998,4.99
209.8800,1013.744,5054.5278,4.986
209.9000,1010.572,5044.7759,4.992
209.9200,1011.67,5048.2329,4.99
209.9400,1012.89,5054.3208,4.99
209.9600,1016.55,5074.6177,4.992
209.9800,1015.33,5068.5273,4.992
210.0000,1013.134,5053.5122,4.988
210.0200,1011.548,5045.6011,4.988
210.0400,1011.304,5046.4067,4.99
210.0600,1014.476,5064.2642,4.992
210.0800,1014.354,5061.6265,4.99
210.1000,1009.475,5033.2422,4.986
210.1200,1012.158,5048.644,4.988
210.1400,1011.792,5046.8184,4.988
210.1600,1016.428,5074.0088,4.992
210.1800,1014.11,5060.4087,4.99
210.2000,1011.304,5044.3843,4.988
210.2200,1013.012,5052.9038,4.988
210.2400,1014.11,5060.4087,4.99
210.2600,1016.794,5073.8018,4.99
210.2800,1013.378,5054.7295,4.988
210.3000,1010.329,5041.5415,4.99
210.3200,1012.646,5051.0781,4.988
210.3400,1014.964,5066.7002,4.992
210.3600,1015.574,5065.6831,4.988
210.3800,1012.768,5053.7119,4.99
210.4000,1011.792,5044.7949,4.986
210.4200,1013.134,5055.5381,4.99
210.4400,1015.086,5069.3394,4.994
210.4600,1014.232,5065.0747,4.994
210.4800,1012.89,5056.3472,4.992
210.5000,1012.524,5048.4448,4.986
210.5200,1013.622,5060.001,4.992
210.5400,1015.208,5065.8877,4.99
210.5600,1015.818,5070.9634,4.992
210.5800,1011.304,5048.4297,4.992
210.6000,1010.695,5043.3677,4.99
210.6200,1010.329,5041.5415,4.99
210.6400,1014.354,5061.6265,4.99
210.6600,1015.086,5067.3096,4.992
210.6800,1009.353,5036.6714,4.99
210.7000,1011.67,5048.2329,4.99
210.7200,1013.866,5057.1636,4.988
210.7400,1017.038,5077.0537,4.992
210.7600,1010.816,5043.9717,4.99
210.7800,1011.548,5049.6475,4.992
210.8000,1012.402,5051.8857,4.99
210.8200,1014.964,5066.7002,4.992
210.8400,1015.696,5068.3228,4.99
210.8600,1014.598,5064.8735,4.992
210.8800,1012.524,5050.4697,4.988
210.9000,1011.06,5043.167,4.988
210.9200,1016.428,5069.9429,4.988
210.9400,1016.672,5075.2266,4.992
210.9600,1015.818,5068.9316,4.99
210.9800,1011.304,5048.4297,4.992
211.0000,1011.792,5044.7949,4.986
211.0200,1014.354,5059.5977,4.988
211.0400,1016.672,5075.2266,4.992
211.0600,1016.184,5068.7256,4.988
211.0800,990.81,4946.1235,4.992
211.1000,1025.577,5113.5273,4.986
211.1200,1032.897,5154.1558,4.99
211.1400,1002.765,5003.7974,4.99
211.1600,1048.8781,5233.9014,4.99
211.1800,1033.995,5159.6348,4.99
211.2000,676.805,3384.0249,5
211.2200,732.311,3657.1609,4.994
211.2400,695.836,3472.2214,4.99
211.2600,726.212,3625.2502,4.992
211.2800,687.784,3433.4177,4.992
211.3000,687.296,3429.6069,4.99
211.3200,732.311,3654.2317,4.99
211.3400,726.822,3626.8418,4.99
211.3600,759.393,3787.8523,4.988
211.3800,575.309,2878.8464,5.004
